,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
3867,BenRoethlisberger,PIT,1.0,32.0,42.0,398.0,3.0,2.0,1.0,4.0,0.0,26.3,29.3,2009.0,11
3965,BenRoethlisberger,PIT,1.0,18.0,24.0,278.0,2.0,1.0,3.0,7.0,0.0,18.8,18.8,2009.0,13
4017,BenRoethlisberger,PIT,1.0,18.0,32.0,201.0,0.0,0.0,3.0,10.0,0.0,9.0,9.0,2009.0,14
4041,BenRoethlisberger,PIT,1.0,29.0,46.0,503.0,3.0,0.0,1.0,7.0,0.0,32.8,35.8,2009.0,15
4101,BenRoethlisberger,PIT,1.0,17.0,33.0,259.0,1.0,1.0,3.0,-3.0,0.0,13.1,13.1,2009.0,16
4133,BenRoethlisberger,PIT,1.0,18.0,27.0,220.0,3.0,0.0,4.0,17.0,0.0,22.5,22.5,2009.0,17
4379,BenRoethlisberger,PIT,1.0,16.0,27.0,257.0,3.0,1.0,1.0,5.0,0.0,21.8,21.8,2010.0,6
4419,BenRoethlisberger,PIT,1.0,19.0,27.0,302.0,2.0,0.0,5.0,1.0,0.0,20.2,23.2,2010.0,7
4475,BenRoethlisberger,PIT,1.0,17.0,28.0,195.0,0.0,1.0,1.0,-1.0,0.0,6.7,6.7,2010.0,8
4504,BenRoethlisberger,PIT,1.0,17.0,27.0,163.0,1.0,1.0,5.0,13.0,0.0,10.8,10.8,2010.0,9
4522,BenRoethlisberger,PIT,1.0,30.0,49.0,387.0,3.0,1.0,1.0,12.0,0.0,27.7,30.7,2010.0,10
4555,BenRoethlisberger,PIT,1.0,18.0,29.0,275.0,3.0,0.0,3.0,55.0,1.0,34.5,34.5,2010.0,11
4618,BenRoethlisberger,PIT,1.0,20.0,33.0,246.0,0.0,0.0,1.0,18.0,0.0,11.6,11.6,2010.0,12
4653,BenRoethlisberger,PIT,1.0,22.0,38.0,253.0,1.0,1.0,1.0,-1.0,0.0,13.0,13.0,2010.0,13
4694,BenRoethlisberger,PIT,1.0,21.0,33.0,258.0,0.0,0.0,3.0,23.0,0.0,12.6,12.6,2010.0,14
4732,BenRoethlisberger,PIT,1.0,23.0,44.0,264.0,1.0,0.0,2.0,25.0,0.0,17.1,17.1,2010.0,15
4764,BenRoethlisberger,PIT,1.0,22.0,32.0,320.0,1.0,0.0,6.0,2.0,1.0,23.0,26.0,2010.0,16
