,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
4204,AlexSmith,SF,1.0,26.0,45.0,225.0,0.0,2.0,0.0,0.0,0.0,11.3,11.3,2010.0,1
4232,AlexSmith,SF,1.0,23.0,32.0,275.0,1.0,2.0,4.0,28.0,0.0,20.6,20.6,2010.0,2
4281,AlexSmith,SF,1.0,23.0,42.0,232.0,1.0,1.0,0.0,0.0,0.0,15.6,15.6,2010.0,3
4317,AlexSmith,SF,1.0,21.0,32.0,188.0,1.0,2.0,1.0,1.0,0.0,13.5,13.5,2010.0,4
4337,AlexSmith,SF,1.0,25.0,39.0,309.0,3.0,2.0,3.0,16.0,0.0,29.1,29.1,2010.0,5
4387,AlexSmith,SF,1.0,16.0,33.0,196.0,2.0,0.0,4.0,-2.0,0.0,17.6,17.6,2010.0,6
4435,AlexSmith,SF,1.0,9.0,19.0,129.0,1.0,0.0,0.0,0.0,0.0,10.5,10.5,2010.0,7
4677,AlexSmith,SF,1.0,17.0,27.0,255.0,3.0,0.0,4.0,12.0,0.0,26.0,26.0,2010.0,14
4744,AlexSmith,SF,1.0,19.0,29.0,165.0,0.0,1.0,1.0,6.0,0.0,8.9,8.9,2010.0,15
4784,AlexSmith,SF,1.0,10.0,15.0,120.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2010.0,16
4800,AlexSmith,SF,1.0,15.0,29.0,276.0,2.0,0.0,1.0,-1.0,0.0,21.7,21.7,2010.0,17
4866,AlexSmith,SF,1.0,15.0,20.0,124.0,0.0,0.0,7.0,22.0,1.0,14.4,14.4,2011.0,1
4899,AlexSmith,SF,1.0,16.0,24.0,179.0,2.0,1.0,3.0,21.0,0.0,19.1,19.1,2011.0,2
4950,AlexSmith,SF,1.0,20.0,30.0,201.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,2011.0,3
4972,AlexSmith,SF,1.0,21.0,33.0,291.0,2.0,0.0,1.0,-1.0,0.0,22.5,22.5,2011.0,4
5009,AlexSmith,SF,1.0,11.0,19.0,170.0,3.0,0.0,0.0,0.0,0.0,20.5,20.5,2011.0,5
5055,AlexSmith,SF,1.0,17.0,32.0,125.0,1.0,1.0,2.0,5.0,0.0,10.8,10.8,2011.0,6
5123,AlexSmith,SF,1.0,15.0,24.0,177.0,1.0,0.0,4.0,22.0,0.0,15.1,15.1,2011.0,8
5154,AlexSmith,SF,1.0,17.0,24.0,200.0,1.0,0.0,4.0,9.0,0.0,14.9,14.9,2011.0,9
5180,AlexSmith,SF,1.0,19.0,30.0,242.0,1.0,1.0,6.0,27.0,0.0,18.8,18.8,2011.0,10
5222,AlexSmith,SF,1.0,20.0,38.0,267.0,2.0,1.0,7.0,17.0,0.0,23.1,23.1,2011.0,11
5275,AlexSmith,SF,1.0,15.0,24.0,140.0,0.0,1.0,2.0,12.0,0.0,8.2,8.2,2011.0,12
5295,AlexSmith,SF,1.0,17.0,23.0,274.0,2.0,0.0,2.0,10.0,0.0,22.7,22.7,2011.0,13
5360,AlexSmith,SF,1.0,18.0,37.0,175.0,0.0,0.0,1.0,-3.0,0.0,8.5,8.5,2011.0,14
5397,AlexSmith,SF,1.0,18.0,31.0,187.0,1.0,0.0,3.0,12.0,0.0,14.6,14.6,2011.0,15
5442,AlexSmith,SF,1.0,14.0,26.0,179.0,0.0,0.0,5.0,22.0,0.0,11.2,11.2,2011.0,16
5470,AlexSmith,SF,1.0,20.0,30.0,213.0,1.0,0.0,5.0,4.0,1.0,21.1,21.1,2011.0,17
5515,AlexSmith,SF,1.0,20.0,26.0,211.0,2.0,0.0,5.0,13.0,0.0,19.9,19.9,2012.0,1
5554,AlexSmith,SF,1.0,20.0,31.0,226.0,2.0,0.0,4.0,7.0,0.0,20.0,20.0,2012.0,2
5591,AlexSmith,SF,1.0,24.0,35.0,204.0,1.0,1.0,4.0,26.0,0.0,16.8,16.8,2012.0,3
5638,AlexSmith,SF,1.0,12.0,21.0,143.0,0.0,0.0,2.0,12.0,0.0,8.4,8.4,2012.0,4
5647,AlexSmith,SF,1.0,18.0,24.0,303.0,3.0,0.0,3.0,49.0,0.0,32.1,32.1,2012.0,5
5704,AlexSmith,SF,1.0,19.0,30.0,200.0,0.0,3.0,2.0,5.0,0.0,10.5,10.5,2012.0,6
5732,AlexSmith,SF,1.0,14.0,23.0,140.0,1.0,1.0,5.0,11.0,0.0,12.1,12.1,2012.0,7
5749,AlexSmith,SF,1.0,18.0,19.0,232.0,3.0,0.0,1.0,6.0,0.0,24.2,24.2,2012.0,8
5836,AlexSmith,SF,1.0,7.0,8.0,72.0,1.0,0.0,2.0,5.0,0.0,8.1,8.1,2012.0,10
6105,AlexSmith,SF,1.0,1.0,1.0,6.0,0.0,0.0,2.0,-2.0,0.0,0.1,0.1,2012.0,17
6130,AlexSmith,KC,1.0,21.0,34.0,173.0,2.0,0.0,4.0,25.0,0.0,19.2,19.2,2013.0,1
6150,AlexSmith,KC,1.0,21.0,36.0,223.0,2.0,0.0,8.0,57.0,0.0,24.9,24.9,2013.0,2
6196,AlexSmith,KC,1.0,22.0,35.0,273.0,0.0,0.0,10.0,33.0,0.0,17.0,17.0,2013.0,3
6215,AlexSmith,KC,1.0,24.0,41.0,288.0,3.0,2.0,7.0,37.0,0.0,30.1,30.1,2013.0,4
6268,AlexSmith,KC,1.0,20.0,39.0,245.0,0.0,1.0,3.0,10.0,0.0,13.3,13.3,2013.0,5
6310,AlexSmith,KC,1.0,14.0,31.0,128.0,0.0,0.0,4.0,29.0,0.0,9.3,9.3,2013.0,6
6326,AlexSmith,KC,1.0,23.0,34.0,240.0,0.0,1.0,6.0,28.0,1.0,20.8,20.8,2013.0,7
6355,AlexSmith,KC,1.0,24.0,36.0,225.0,2.0,0.0,6.0,40.0,0.0,23.3,23.3,2013.0,8
6402,AlexSmith,KC,1.0,19.0,29.0,124.0,0.0,0.0,4.0,7.0,0.0,6.9,6.9,2013.0,9
6449,AlexSmith,KC,1.0,21.0,45.0,230.0,2.0,0.0,5.0,52.0,0.0,24.7,24.7,2013.0,11
6482,AlexSmith,KC,1.0,26.0,38.0,294.0,3.0,1.0,2.0,-3.0,0.0,26.4,26.4,2013.0,12
6514,AlexSmith,KC,1.0,26.0,42.0,293.0,2.0,1.0,4.0,46.0,0.0,27.3,27.3,2013.0,13
6568,AlexSmith,KC,1.0,14.0,20.0,137.0,2.0,0.0,2.0,7.0,0.0,15.6,15.6,2013.0,14
6585,AlexSmith,KC,1.0,17.0,20.0,287.0,5.0,0.0,4.0,17.0,0.0,36.1,36.1,2013.0,15
6642,AlexSmith,KC,1.0,16.0,29.0,153.0,0.0,2.0,6.0,47.0,0.0,12.4,12.4,2013.0,16
6713,AlexSmith,KC,1.0,19.0,35.0,202.0,1.0,3.0,6.0,36.0,0.0,17.7,17.7,2014.0,1
6746,AlexSmith,KC,1.0,26.0,42.0,255.0,0.0,0.0,5.0,42.0,0.0,17.0,17.0,2014.0,2
6771,AlexSmith,KC,1.0,19.0,25.0,186.0,3.0,0.0,2.0,17.0,0.0,23.0,23.0,2014.0,3
6815,AlexSmith,KC,1.0,20.0,26.0,248.0,3.0,0.0,4.0,8.0,0.0,25.2,25.2,2014.0,4
6863,AlexSmith,KC,1.0,16.0,30.0,158.0,1.0,1.0,1.0,6.0,0.0,12.5,12.5,2014.0,5
6925,AlexSmith,KC,1.0,19.0,28.0,221.0,1.0,0.0,6.0,29.0,0.0,18.0,18.0,2014.0,7
6968,AlexSmith,KC,1.0,24.0,28.0,226.0,0.0,0.0,4.0,24.0,0.0,13.7,13.7,2014.0,8
6996,AlexSmith,KC,1.0,21.0,31.0,199.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,2014.0,9
7022,AlexSmith,KC,1.0,17.0,29.0,177.0,0.0,0.0,4.0,25.0,1.0,17.4,17.4,2014.0,10
7068,AlexSmith,KC,1.0,11.0,16.0,108.0,0.0,0.0,2.0,-1.0,0.0,5.3,5.3,2014.0,11
7086,AlexSmith,KC,1.0,20.0,36.0,234.0,2.0,0.0,2.0,5.0,0.0,20.2,20.2,2014.0,12
7124,AlexSmith,KC,1.0,15.0,23.0,153.0,2.0,1.0,5.0,6.0,0.0,16.3,16.3,2014.0,13
7156,AlexSmith,KC,1.0,26.0,39.0,293.0,1.0,1.0,4.0,26.0,0.0,21.3,21.3,2014.0,14
7179,AlexSmith,KC,1.0,18.0,30.0,297.0,2.0,0.0,3.0,17.0,0.0,24.6,24.6,2014.0,15
7234,AlexSmith,KC,1.0,31.0,45.0,311.0,0.0,0.0,2.0,14.0,0.0,17.0,17.0,2014.0,16
5513,AndrewLuck,IND,1.0,23.0,45.0,309.0,1.0,3.0,2.0,9.0,0.0,20.4,20.4,2012.0,1
5549,AndrewLuck,IND,1.0,20.0,31.0,224.0,2.0,0.0,4.0,21.0,0.0,21.3,21.3,2012.0,2
5578,AndrewLuck,IND,1.0,22.0,46.0,313.0,2.0,1.0,4.0,50.0,0.0,28.7,28.7,2012.0,3
5645,AndrewLuck,IND,1.0,31.0,55.0,362.0,2.0,1.0,6.0,24.0,1.0,34.5,34.5,2012.0,5
5700,AndrewLuck,IND,1.0,22.0,44.0,280.0,0.0,2.0,1.0,-1.0,0.0,13.9,13.9,2012.0,6
5718,AndrewLuck,IND,1.0,16.0,29.0,186.0,0.0,0.0,3.0,12.0,2.0,22.5,22.5,2012.0,7
5751,AndrewLuck,IND,1.0,26.0,38.0,297.0,1.0,1.0,6.0,28.0,0.0,21.7,21.7,2012.0,8
5779,AndrewLuck,IND,1.0,30.0,48.0,433.0,2.0,0.0,1.0,5.0,0.0,30.2,30.2,2012.0,9
5816,AndrewLuck,IND,1.0,18.0,26.0,227.0,0.0,1.0,7.0,11.0,2.0,24.5,24.5,2012.0,10
5854,AndrewLuck,IND,1.0,27.0,50.0,334.0,2.0,3.0,1.0,4.0,0.0,25.1,25.1,2012.0,11
5899,AndrewLuck,IND,1.0,20.0,37.0,240.0,1.0,1.0,6.0,20.0,0.0,18.0,18.0,2012.0,12
5914,AndrewLuck,IND,1.0,24.0,54.0,391.0,4.0,3.0,3.0,33.0,0.0,38.9,38.9,2012.0,13
5969,AndrewLuck,IND,1.0,16.0,34.0,196.0,1.0,2.0,5.0,7.0,0.0,14.5,14.5,2012.0,14
6001,AndrewLuck,IND,1.0,13.0,27.0,186.0,2.0,0.0,2.0,10.0,0.0,18.3,18.3,2012.0,15
6047,AndrewLuck,IND,1.0,17.0,35.0,205.0,1.0,0.0,6.0,21.0,0.0,16.4,16.4,2012.0,16
6083,AndrewLuck,IND,1.0,14.0,28.0,191.0,2.0,0.0,5.0,1.0,0.0,17.7,17.7,2012.0,17
6116,AndrewLuck,IND,1.0,18.0,23.0,178.0,2.0,0.0,6.0,38.0,1.0,26.7,26.7,2013.0,1
6151,AndrewLuck,IND,1.0,25.0,43.0,321.0,1.0,1.0,4.0,38.0,0.0,23.9,23.9,2013.0,2
6198,AndrewLuck,IND,1.0,18.0,27.0,164.0,0.0,0.0,4.0,24.0,1.0,16.6,16.6,2013.0,3
6221,AndrewLuck,IND,1.0,22.0,36.0,260.0,2.0,1.0,2.0,26.0,0.0,23.6,23.6,2013.0,4
6259,AndrewLuck,IND,1.0,16.0,29.0,229.0,2.0,0.0,4.0,9.0,0.0,20.4,20.4,2013.0,5
6306,AndrewLuck,IND,1.0,18.0,30.0,202.0,0.0,1.0,4.0,19.0,0.0,12.0,12.0,2013.0,6
6313,AndrewLuck,IND,1.0,21.0,38.0,228.0,3.0,0.0,4.0,29.0,1.0,32.3,32.3,2013.0,7
6387,AndrewLuck,IND,1.0,18.0,40.0,271.0,3.0,0.0,0.0,0.0,0.0,25.6,25.6,2013.0,9
6416,AndrewLuck,IND,1.0,29.0,47.0,353.0,1.0,3.0,4.0,17.0,0.0,23.4,23.4,2013.0,10
6453,AndrewLuck,IND,1.0,23.0,36.0,232.0,0.0,0.0,9.0,31.0,1.0,20.7,20.7,2013.0,11
6498,AndrewLuck,IND,1.0,20.0,39.0,163.0,1.0,1.0,2.0,31.0,0.0,15.3,15.3,2013.0,12
6535,AndrewLuck,IND,1.0,17.0,32.0,200.0,0.0,1.0,5.0,42.0,0.0,14.2,14.2,2013.0,13
6547,AndrewLuck,IND,1.0,29.0,46.0,326.0,4.0,0.0,2.0,32.0,0.0,35.5,35.5,2013.0,14
6600,AndrewLuck,IND,1.0,19.0,32.0,180.0,2.0,1.0,5.0,29.0,0.0,19.9,19.9,2013.0,15
6632,AndrewLuck,IND,1.0,26.0,37.0,241.0,1.0,0.0,6.0,5.0,0.0,16.6,16.6,2013.0,16
6674,AndrewLuck,IND,1.0,26.0,37.0,282.0,1.0,0.0,2.0,7.0,0.0,18.8,18.8,2013.0,17
6694,AndrewLuck,IND,1.0,35.0,53.0,370.0,2.0,2.0,5.0,19.0,1.0,34.4,34.4,2014.0,1
6734,AndrewLuck,IND,1.0,20.0,34.0,172.0,3.0,1.0,4.0,20.0,0.0,22.6,22.6,2014.0,2
6763,AndrewLuck,IND,1.0,31.0,39.0,370.0,4.0,0.0,3.0,15.0,0.0,36.0,36.0,2014.0,3
6805,AndrewLuck,IND,1.0,29.0,41.0,393.0,4.0,1.0,1.0,-1.0,0.0,35.6,35.6,2014.0,4
6843,AndrewLuck,IND,1.0,32.0,49.0,312.0,1.0,2.0,6.0,12.0,1.0,26.8,26.8,2014.0,5
6878,AndrewLuck,IND,1.0,25.0,44.0,370.0,3.0,1.0,7.0,18.0,0.0,32.3,32.3,2014.0,6
6912,AndrewLuck,IND,1.0,27.0,42.0,344.0,2.0,0.0,4.0,5.0,0.0,25.7,25.7,2014.0,7
6944,AndrewLuck,IND,1.0,26.0,45.0,400.0,3.0,2.0,3.0,26.0,0.0,34.6,34.6,2014.0,8
6979,AndrewLuck,IND,1.0,25.0,46.0,354.0,4.0,0.0,2.0,5.0,0.0,34.2,34.2,2014.0,9
7045,AndrewLuck,IND,1.0,23.0,39.0,303.0,2.0,1.0,3.0,15.0,0.0,24.7,24.7,2014.0,11
7084,AndrewLuck,IND,1.0,21.0,32.0,253.0,1.0,0.0,8.0,49.0,0.0,21.6,21.6,2014.0,12
7104,AndrewLuck,IND,1.0,19.0,27.0,370.0,5.0,1.0,4.0,20.0,0.0,40.5,40.5,2014.0,13
7142,AndrewLuck,IND,1.0,24.0,53.0,294.0,2.0,2.0,5.0,37.0,1.0,32.4,32.4,2014.0,14
7188,AndrewLuck,IND,1.0,18.0,34.0,187.0,2.0,1.0,8.0,18.0,0.0,19.2,19.2,2014.0,15
7247,AndrewLuck,IND,1.0,15.0,22.0,109.0,0.0,2.0,0.0,0.0,0.0,5.5,5.5,2014.0,16
7268,AndrewLuck,IND,1.0,10.0,16.0,160.0,2.0,0.0,1.0,5.0,0.0,16.5,16.5,2014.0,17
1008,AndrewWalter,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
1432,AndrewWalter,OAK,1.0,2.0,5.0,28.0,0.0,0.0,2.0,5.0,0.0,1.9,1.9,2006.0,1
1472,AndrewWalter,OAK,1.0,10.0,27.0,162.0,0.0,3.0,4.0,3.0,0.0,8.4,8.4,2006.0,2
1545,AndrewWalter,OAK,1.0,9.0,23.0,68.0,1.0,1.0,1.0,12.0,0.0,8.6,8.6,2006.0,4
1580,AndrewWalter,OAK,1.0,14.0,23.0,164.0,1.0,2.0,2.0,11.0,0.0,13.3,13.3,2006.0,5
1620,AndrewWalter,OAK,1.0,13.0,26.0,189.0,0.0,1.0,1.0,0.0,0.0,9.5,9.5,2006.0,6
1651,AndrewWalter,OAK,1.0,17.0,30.0,263.0,1.0,1.0,1.0,0.0,0.0,17.2,17.2,2006.0,7
1696,AndrewWalter,OAK,1.0,5.0,14.0,51.0,0.0,1.0,0.0,0.0,0.0,2.6,2.6,2006.0,8
1729,AndrewWalter,OAK,1.0,16.0,35.0,166.0,0.0,0.0,2.0,-1.0,0.0,8.2,8.2,2006.0,9
1763,AndrewWalter,OAK,1.0,18.0,33.0,214.0,0.0,0.0,1.0,0.0,0.0,10.7,10.7,2006.0,10
1813,AndrewWalter,OAK,1.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2006.0,11
1979,AndrewWalter,OAK,1.0,14.0,20.0,131.0,0.0,2.0,0.0,0.0,0.0,6.6,6.6,2006.0,15
2019,AndrewWalter,OAK,1.0,27.0,37.0,226.0,0.0,2.0,0.0,0.0,0.0,11.3,11.3,2006.0,16
2664,AndrewWalter,OAK,1.0,5.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2007.0,14
3167,AndrewWalter,OAK,1.0,14.0,32.0,143.0,0.0,2.0,4.0,19.0,0.0,9.1,9.1,2008.0,10
3336,AndrewWalter,OAK,1.0,8.0,17.0,61.0,0.0,1.0,1.0,0.0,0.0,3.1,3.1,2008.0,14
4872,AndyDalton,CIN,1.0,10.0,15.0,81.0,1.0,0.0,0.0,0.0,0.0,8.1,8.1,2011.0,1
4889,AndyDalton,CIN,1.0,27.0,41.0,332.0,2.0,0.0,2.0,3.0,0.0,24.9,24.9,2011.0,2
4952,AndyDalton,CIN,1.0,17.0,32.0,157.0,0.0,2.0,1.0,5.0,0.0,8.4,8.4,2011.0,3
4966,AndyDalton,CIN,1.0,18.0,36.0,298.0,1.0,2.0,3.0,12.0,1.0,26.1,26.1,2011.0,4
5015,AndyDalton,CIN,1.0,21.0,33.0,179.0,2.0,1.0,0.0,0.0,0.0,17.0,17.0,2011.0,5
5047,AndyDalton,CIN,1.0,25.0,32.0,264.0,1.0,0.0,2.0,-1.0,0.0,17.1,17.1,2011.0,6
5117,AndyDalton,CIN,1.0,18.0,29.0,168.0,2.0,2.0,2.0,3.0,0.0,16.7,16.7,2011.0,8
5141,AndyDalton,CIN,1.0,22.0,39.0,217.0,3.0,0.0,3.0,4.0,0.0,23.3,23.3,2011.0,9
5184,AndyDalton,CIN,1.0,15.0,30.0,170.0,2.0,2.0,0.0,0.0,0.0,16.5,16.5,2011.0,10
5219,AndyDalton,CIN,1.0,24.0,45.0,373.0,1.0,3.0,4.0,32.0,0.0,25.9,25.9,2011.0,11
5259,AndyDalton,CIN,1.0,21.0,31.0,270.0,1.0,0.0,6.0,23.0,0.0,19.8,19.8,2011.0,12
5312,AndyDalton,CIN,1.0,11.0,24.0,135.0,1.0,0.0,2.0,6.0,0.0,11.4,11.4,2011.0,13
5354,AndyDalton,CIN,1.0,16.0,28.0,189.0,1.0,0.0,1.0,2.0,0.0,13.7,13.7,2011.0,14
5406,AndyDalton,CIN,1.0,15.0,26.0,179.0,0.0,1.0,2.0,-2.0,0.0,8.8,8.8,2011.0,15
5430,AndyDalton,CIN,1.0,18.0,31.0,154.0,2.0,0.0,5.0,48.0,0.0,20.5,20.5,2011.0,16
5479,AndyDalton,CIN,1.0,22.0,44.0,232.0,0.0,0.0,4.0,17.0,0.0,13.3,13.3,2011.0,17
5526,AndyDalton,CIN,1.0,22.0,37.0,221.0,0.0,1.0,3.0,11.0,0.0,12.2,12.2,2012.0,1
5541,AndyDalton,CIN,1.0,24.0,31.0,318.0,3.0,1.0,3.0,4.0,0.0,28.3,28.3,2012.0,2
5576,AndyDalton,CIN,1.0,19.0,27.0,328.0,3.0,1.0,2.0,16.0,0.0,30.0,30.0,2012.0,3
5618,AndyDalton,CIN,1.0,20.0,31.0,244.0,2.0,1.0,6.0,5.0,1.0,26.7,26.7,2012.0,4
5658,AndyDalton,CIN,1.0,26.0,43.0,234.0,1.0,2.0,4.0,21.0,0.0,17.8,17.8,2012.0,5
5681,AndyDalton,CIN,1.0,31.0,46.0,381.0,3.0,3.0,2.0,5.0,0.0,31.6,31.6,2012.0,6
5735,AndyDalton,CIN,1.0,14.0,28.0,105.0,1.0,1.0,1.0,-1.0,0.0,9.2,9.2,2012.0,7
5787,AndyDalton,CIN,1.0,26.0,42.0,299.0,1.0,1.0,2.0,16.0,0.0,20.6,20.6,2012.0,9
5815,AndyDalton,CIN,1.0,21.0,30.0,199.0,4.0,0.0,2.0,-2.0,0.0,25.8,25.8,2012.0,10
5852,AndyDalton,CIN,1.0,18.0,29.0,230.0,2.0,0.0,3.0,13.0,1.0,26.8,26.8,2012.0,11
5888,AndyDalton,CIN,1.0,16.0,30.0,210.0,3.0,0.0,4.0,5.0,0.0,23.0,23.0,2012.0,12
5925,AndyDalton,CIN,1.0,25.0,39.0,211.0,1.0,2.0,4.0,5.0,1.0,21.1,21.1,2012.0,13
5970,AndyDalton,CIN,1.0,20.0,33.0,206.0,1.0,1.0,1.0,0.0,0.0,14.3,14.3,2012.0,14
6002,AndyDalton,CIN,1.0,13.0,27.0,127.0,1.0,0.0,8.0,18.0,1.0,18.2,18.2,2012.0,15
6050,AndyDalton,CIN,1.0,24.0,41.0,278.0,0.0,2.0,0.0,0.0,0.0,13.9,13.9,2012.0,16
6096,AndyDalton,CIN,1.0,10.0,15.0,78.0,1.0,0.0,2.0,4.0,0.0,8.3,8.3,2012.0,17
6124,AndyDalton,CIN,1.0,26.0,33.0,282.0,2.0,2.0,2.0,2.0,0.0,22.3,22.3,2013.0,1
6160,AndyDalton,CIN,1.0,25.0,45.0,280.0,1.0,0.0,3.0,10.0,0.0,19.0,19.0,2013.0,2
6191,AndyDalton,CIN,1.0,20.0,28.0,235.0,2.0,1.0,4.0,3.0,0.0,20.1,20.1,2013.0,3
6240,AndyDalton,CIN,1.0,23.0,42.0,206.0,0.0,1.0,4.0,13.0,0.0,11.6,11.6,2013.0,4
6270,AndyDalton,CIN,1.0,20.0,27.0,212.0,0.0,1.0,6.0,25.0,0.0,13.1,13.1,2013.0,5
6283,AndyDalton,CIN,1.0,26.0,40.0,337.0,3.0,1.0,7.0,17.0,0.0,30.6,30.6,2013.0,6
6315,AndyDalton,CIN,1.0,24.0,34.0,372.0,3.0,0.0,1.0,6.0,0.0,31.2,31.2,2013.0,7
6348,AndyDalton,CIN,1.0,19.0,30.0,325.0,5.0,1.0,0.0,0.0,0.0,36.3,36.3,2013.0,8
6393,AndyDalton,CIN,1.0,32.0,53.0,338.0,0.0,3.0,5.0,12.0,0.0,18.1,18.1,2013.0,9
6414,AndyDalton,CIN,1.0,24.0,51.0,274.0,2.0,3.0,6.0,22.0,0.0,23.9,23.9,2013.0,10
6466,AndyDalton,CIN,1.0,13.0,27.0,93.0,3.0,2.0,4.0,0.0,0.0,16.7,16.7,2013.0,11
6534,AndyDalton,CIN,1.0,14.0,23.0,190.0,1.0,1.0,3.0,9.0,0.0,14.4,14.4,2013.0,13
6549,AndyDalton,CIN,1.0,24.0,35.0,275.0,3.0,0.0,5.0,11.0,1.0,32.9,32.9,2013.0,14
6599,AndyDalton,CIN,1.0,25.0,44.0,230.0,2.0,0.0,4.0,20.0,0.0,21.5,21.5,2013.0,15
6620,AndyDalton,CIN,1.0,27.0,38.0,366.0,4.0,0.0,1.0,10.0,0.0,35.3,35.3,2013.0,16
6658,AndyDalton,CIN,1.0,21.0,36.0,281.0,2.0,4.0,6.0,23.0,1.0,30.4,30.4,2013.0,17
6709,AndyDalton,CIN,1.0,25.0,38.0,301.0,1.0,0.0,6.0,3.0,0.0,19.4,19.4,2014.0,1
6744,AndyDalton,CIN,1.0,15.0,23.0,252.0,1.0,0.0,3.0,6.0,0.0,17.2,17.2,2014.0,2
6793,AndyDalton,CIN,1.0,15.0,23.0,169.0,0.0,1.0,3.0,3.0,0.0,8.8,8.8,2014.0,3
6851,AndyDalton,CIN,1.0,15.0,24.0,204.0,2.0,0.0,2.0,16.0,0.0,19.8,19.8,2014.0,5
6882,AndyDalton,CIN,1.0,34.0,44.0,323.0,2.0,2.0,4.0,25.0,0.0,26.7,26.7,2014.0,6
6937,AndyDalton,CIN,1.0,18.0,38.0,126.0,0.0,0.0,1.0,0.0,0.0,6.3,6.3,2014.0,7
6949,AndyDalton,CIN,1.0,21.0,28.0,266.0,0.0,1.0,6.0,14.0,2.0,26.7,26.7,2014.0,8
6991,AndyDalton,CIN,1.0,19.0,31.0,233.0,2.0,2.0,2.0,11.0,0.0,20.8,20.8,2014.0,9
7034,AndyDalton,CIN,1.0,10.0,33.0,86.0,0.0,3.0,3.0,8.0,0.0,5.1,5.1,2014.0,10
7046,AndyDalton,CIN,1.0,16.0,22.0,220.0,3.0,0.0,5.0,12.0,0.0,24.2,24.2,2014.0,11
7092,AndyDalton,CIN,1.0,24.0,35.0,233.0,1.0,1.0,7.0,6.0,0.0,16.3,16.3,2014.0,12
7118,AndyDalton,CIN,1.0,19.0,27.0,176.0,1.0,3.0,3.0,7.0,1.0,19.5,19.5,2014.0,13
7145,AndyDalton,CIN,1.0,21.0,29.0,302.0,2.0,0.0,4.0,22.0,1.0,31.3,31.3,2014.0,14
7204,AndyDalton,CIN,1.0,14.0,24.0,117.0,0.0,1.0,2.0,3.0,0.0,6.2,6.2,2014.0,15
7233,AndyDalton,CIN,1.0,17.0,26.0,146.0,2.0,1.0,6.0,25.0,0.0,17.8,17.8,2014.0,16
7264,AndyDalton,CIN,1.0,27.0,38.0,244.0,2.0,2.0,3.0,8.0,0.0,21.0,21.0,2014.0,17
1396,AndyHall,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
710,AnthonyWright,BAL,1.0,19.0,31.0,214.0,1.0,2.0,0.0,0.0,0.0,14.7,14.7,2005.0,1
749,AnthonyWright,BAL,1.0,25.0,40.0,212.0,1.0,1.0,0.0,0.0,0.0,14.6,14.6,2005.0,2
839,AnthonyWright,BAL,1.0,15.0,21.0,144.0,0.0,1.0,5.0,2.0,0.0,7.4,7.4,2005.0,4
861,AnthonyWright,BAL,1.0,20.0,37.0,230.0,2.0,2.0,2.0,18.0,0.0,21.3,21.3,2005.0,5
906,AnthonyWright,BAL,1.0,23.0,31.0,213.0,1.0,1.0,1.0,-1.0,0.0,14.6,14.6,2005.0,6
954,AnthonyWright,BAL,1.0,18.0,32.0,164.0,0.0,0.0,5.0,11.0,0.0,9.3,9.3,2005.0,7
985,AnthonyWright,BAL,1.0,25.0,44.0,252.0,1.0,2.0,2.0,2.0,0.0,16.8,16.8,2005.0,8
1033,AnthonyWright,BAL,1.0,19.0,30.0,153.0,0.0,0.0,3.0,36.0,0.0,11.3,11.3,2005.0,9
1302,AnthonyWright,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
1519,AnthonyWright,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
1561,AnthonyWright,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,4
1854,AnthonyWright,CIN,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2006.0,12
1949,AnthonyWright,CIN,1.0,1.0,1.0,6.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,2006.0,14
2089,AnthonyWright,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,17
2174,AnthonyWright,NYG,1.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2007.0,2
2346,AnthonyWright,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
2387,AnthonyWright,NYG,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.1,-0.1,2007.0,7
2675,AnthonyWright,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,14
